3327	740 705 171 360 64
3328	740 390 590 741 821
3329	526 555 235 2 861
3330	740 920 320
3331	520 460
3332	740 460 503 31 2 900 615
3333	740 416
3334	527 550
3335	740 205 32 2 390 590 32
3338	740 176 220 415 798
3339	90 740 233 60 368 817
3340	740 923 233
3341	740 910
3342	400 90 740 35 171 61
3343	426 3 2 388 31
3345	740 690 435 255
3346	740 927 240 31
3348	740 792
3349	481 740 255 360
3350	31 31 550 3
3351	400 520 33 705 233
3352	740 760 705 2 577
3353	740 772 240 2 900 3 590
3354	520 33 705 236 803
3355	520 240 740 590 575
3356	400 158 460 503
3357	520 220 240 235
3358	527 550 741 60 920
3359	740 390 590 32 741 527
3360	401 861 440 220
3361	740 923 741 390 590
3362	151 243
3364	740 416 741 60 920
3365	740 142 61
3366	621 226
3367	740 927 741 60 920
3368	680 297 741 910
3369	286 645 1 368 817
3370	740 803
3371	520 220
3372	740 773 240 0 2 900 3 590
3373	740 617 550 61 435 93 740 100 415
3374	617 142 1 407 371
3375	740 825 2
3378	520 70 33 705 233 235 803
3379	740 760 605
3380	390 16
3381	151 55
3383	156 31 133
3384	368 803 31
3385	435 1 31
3386	740 904 690
3387	156 31
3389	590 705 575 920 140
3390	820 390 590
3393	740 482 235
3394	740 373 31 2 315 850
3421	520 220 32 2 861
3427	679 740 220 32 806 1 595 575 1 95
3437	407 4 2 861
3453	740 760 33 706 233 803
3454	617 550 33
3455	527 555 55 233 235 741 831 518
3459	740 100 415 798 460 350 2 817
3460	241 235
3461	527 554 1 297 190
3462	740 540 2 820
3463	151 390 590 2 374 840
3465	241 156 590 706 794 732
3467	861 292 590 520 70 503
3468	740 455 240 235
3469	808 347 61
3472	740 760 315
3474	1 820 595 760 706 635
3475	740 564 60 820
3479	740 100 140 3
3480	520 231 2 820
3481	740 615 104 2 817
3482	740 798 745 924 692
3483	740 585 220 0 2 130 35 171
3484	550 233 235
3485	740 140 2 741 60 920
3486	740 335 233 2 861
3487	874 543 350 0 520 1 741 794 324
3488	855 297 892
3490	740 803 2 820 741
3494	156 389
3496	60 692 0 740 269 140 2
3497	920 388
3498	740 544 0 353 741 455 920
3501	820 595 813 541
3502	740 61 2 400 703
3504	740 904 2 820
3505	740 585 17 2 820
3506	740 416 621 2 820
3508	740 772 235
3509	520 220 2 861
3511	621 520 231 240 2 456
3512	241 742 41
3513	740 32 840 235 2 861
3516	740 760 335 2 33 705
3517	740 690 435 255 233
3519	232 220 32 2 168 32
3521	520 233 31 2 861
3525	90 740 920 140 60 692
3526	740 923 240 2 817
3528	740 482
3529	520 33 705 220 32 0 231 72 2 270 633 32
3533	740 760 2 817
3535	740 927
3536	35 171 158
3537	740 927 231 60 692
3544	143 96
3546	740 176
3548	435 1 3
3550	740 48 232
3551	740 255 704 176
3552	790 0 740 100 415 740 257 840
3553	706
3556	740 690 435 255 2 861
3557	90 740 100 320 1 300 632
3558	151 416
3559	401 390 16 853
3560	740 900 5 877
3561	520 33 705 235 233 2 817
3562	1 368 351
3564	156 3
3566	156 31
3569	407 4 1 745 561 586
3571	740 100 456 1 820
3572	740 55 240 220 32 806
3573	740 483 233 235 55
3574	416 1 740 720 175 2 861
3575	740 455 176 2 817
3576	520 33 706 240 235
3577	154 388 717 706
3578	400 456 503 337 484 920 140
3579	520 70 921 742 615 920
3580	740 55 2 861 603
3581	130 32 905
3582	740 752 440 220 32 798
3583	159 243 1 740 325
3584	32 905
3589	416 1 520 240 806 2 502 31
3595	595 820 706
3604	527 550 33 705 233 2 817
3610	400 159 877
3611	740 405 590 806 2 820
3612	740 460 503
3613	740 32 55 1 407 4
3615	407 4 1 740 407 590 235
3616	520 400 354 2 817
3617	400 740 220
3619	407 16 1 740 923
3620	617 142 240
3621	127 381 292 590 32 901 620
3622	154 384
3623	740 460 503 2 880
3625	527 555 231 240 798
3627	423 3 491
3628	740 798 405 590 33 706 806
3646	16 2 504 342 632
3647	740 680 90 585 17
3648	740 390 590 235 2 861
3650	740 861 32 233 803 2 820
3651	406 371 220 415 803 742 920 320
3652	527 555 235
3657	32 2 900 285
3658	520 33 705
3663	740 923 33 705 0
3664	390 16
3665	740 483 803 626 61
3667	740 900 5
3670	527 550 2 370
3671	154 101
3673	790 32 33 705
3675	740 540 920
3677	527 550 2 370
3678	740 792
3679	740 575 17 31 741 60 920
3680	904 4 821 1 480 850 595 391
3681	0 0
3683	156 3
3684	400 525 550
3688	520 33 705 803 853
3690	167 704
3696	740 760 335 803
3697	400 740 33 503
3698	740 630
3699	740 630
3700	740 630
3701	740 630
3703	90 740 240 235 590 645 104
3704	90 740 240 235 590 645 104
3705	740 100 415 240
3709	740 482 803 745 450 575
3710	400 97 700 4
3711	740 760 33 33 220 415 798 2 861
3712	1 484 140 2 220 627 615 906 388
3713	90 740 792 740 220 3 803
3714	740 384
3719	400 740 923 226 32
3720	740 220 3
3722	740 220 3
3723	740 220 3
3724	740 220 3
3725	740 690 60 550
3726	690 323
3727	740 176 233 831
3728	740 176 233 806
3730	740 176 231 806
3733	407 845 220 415
3734	790 740 100 405 590
3735	165 900 790
3736	165 900 0
3738	617 142 1 595 95 717 747
3741	424 3 1 900 740 690 435 255
3742	422 3 900 740 690 435 255
3745	422 3 900 740 690 435 255
3746	422 3 900 740 690 435 255
3747	740 923 33 706
3748	740 923 33 706
3749	740 923 33 706
3750	740 923 33 706
3751	740 923 33 706
3752	740 923 33 706
3753	407 321 407 845 33 705 235
3754	407 321 407 845 33 705 235
3755	407 321 407 845 33 705 235
3756	407 321 407 845 33 705 235
3757	740 100 176 422 3
3759	740 100 176 422 3
3760	740 752 615 503
3761	740 752 615 503
3762	740 752 615 503
3763	740 752 615 503
3764	740 752 615 503
3765	740 752 615 503
3766	740 752 615 503
3767	740 752 615 503
3768	740 752 615 503
3769	740 400 61 299 350 125 176
3770	407 61 845 240 798
3771	407 61 845 240 798
3772	407 61 845 240 798
3773	740 222 220 235
3774	740 222 233 235
3775	740 222 233 235
3776	407 585 33 705 233 235 806
3777	407 585 33 705 233 235 806
3778	617 142 597 32 905
3779	617 142 597 32 904
3780	617 142 597 32 905
3781	617 142 597 32 905
3782	617 142 597 32 905
3783	740 388 585 17
3784	740 900 850 407 61 845 806
3785	740 900 850 407 61 845 806
3786	740 900 850 407 61 845 806
3787	753
3788	749 479
3790	749
3791	777
3792	777
3793	777
3794	777
3798	904 32 904
3800	241 220 235 803
3801	740 31 226
3814	740 900 3 0 741 2
3815	740 920 320
3820	151 33
3823	705 32 595 90 175
3841	400 740 585 838 240
3842	31 645 645 31
3843	740 100 31
3844	0 16 2 861
3845	740 416
3848	740 760 17 503
3853	90 740 220 16 2 820
3854	520 240 60 922
3855	390 3 2 820
3856	740 33 495
3859	400 798 255
3863	160 90 55 60 190
3865	405 4
3868	130 32 820
3869	740 760 335 741 60 920
3872	740 877 32 235
3873	400 226 415
3874	426 3
3875	390 4 2 390 125 820
3876	740 60 390 803 740
3882	416 150 2 55 31 319 1 924
3884	390 4 2 705 127
3889	740 740 1 550 467
3890	740 585 231 240 60 820
3891	740 100 415 927 60 920 31
3892	2 368 590 900
3894	555 233 2 820
3895	700 32
3896	740 222 235 2 820
3897	93 340 924 220 528
3898	2 4 328 1 803 415
3900	413 933 31
3901	136 31
3902	931 0
3903	740 912
3905	812 500 60 920
3906	740 690 435 255 742 615 380
3907	740 390
3908	740 760 1 233 2 861
3909	740 482 33 705 2 861 803
3912	31 700
3915	90 740 235 741 572 368
3916	368 861 501 31
3918	740 443 388 231
3921	153 31 700
3924	151 390 590
3925	740 32 840 235 2 817
3926	405 4 2 933
3927	742 440 556
3930	740 611 706 2 820
3932	740 100 176
3934	34 32 32
3935	34 999 34
3949	740 850
3950	220 32
3952	740 220
3953	365 527
3959	700 32
3960	400 740 405 590 235 806
3965	158 806 465
3966	158 806 465
3967	740 390 590 235
3969	700 33
3970	740 176 220 235
3971	740 176 220 235
3975	740 603 240 60 692
3976	740 32 840 0
3978	615 352
3979	400 740 790
3984	520 70 503 240
3985	520 33 705 235 240 741 903 903
3987	740 752 460 510
3988	740 384
3990	390 3 2 820
3991	390 4 2 31 376
3992	157 31 2 390 705
3993	154 900 4 1 390 32
3995	520 220 1 820 220 63 315
3996	740 900 5
3997	740 61
4001	740 440 233 2 413 368 31
4002	368 5 2 590 455
4004	400 804
4005	740 903 850 33 706 235
4007	155 806 468
4010	740 575 17 233 550 2 861
4011	740 923 13 820
4014	790 5 956
4015	740 900 5 2 570
4016	740 927
4020	455 66 942 90
4022	136 140 861 455 922
4023	740 923 33 706
4025	740 752 615 503
4029	740 900 850 407 61 845 806
4030	2 407 125 590 831
4031	700 125
4032	840 705
4033	740 482 838
4036	400 740 176
4039	723 66 828
4040	740 482 838
4047	41 705 2 905
4052	868 706 590
4056	220 700 4
4059	700 33
4068	0
4069	700 34
4072	700 32
4073	700 33
4074	0 0 0
4077	700 33
4082	400 98
4084	90 740 220
4085	700 33
4086	400 740 176
4087	700 33
4088	700 33
4090	226 32
4097	480 3 31
4124	482 33
4138	413 530
4139	740 554
4143	645 3 900
4149	520 33 33
4153	520 73
4155	740 390 590 125 220 235 2 285
4159	368 5 741 60 920
4161	64 4 2 1 740 176
4162	740 760 1 233
4164	423 3 1 423 2 31 104
4165	740 840 416
4166	776 440 3 421
4167	520 33 706
4172	90 160
4173	392 4 2 278 595
4175	156 142 741 60 920
4181	817 130
4182	740 390 590 231 2 705 530 904
4183	740 798 233 742 175
4184	740 32 840 803
4187	231 850
4190	5 408
4194	154 806 472 1 2 220 455 806
4195	820 390 590 2 861
4196	391 2 365 550
4198	390 550 452 60 690
4201	832 140 2 1 547
4203	460 513 0 390 17 2 460 575
4208	740 176 1 741 703 900 3
4209	740 384 2 629 279
4211	740 100 235 2 817
4220	520 742 861
4221	740 760 234 741 740 590
4223	31 151
4224	740 235 220
4225	156 19
4226	400 740 920
4227	740 630 98 368 824
4229	740 390 590 220 460 240 1 820 60
4232	520 235
4236	740 760 175 220 255
4237	151 32 388 2 390 705
4239	90 95 741 374 132
4240	151 142
4242	4 408
4244	233 776
4250	520 90 803 564 741 798 892
4254	561 92 625 900
4258	892 33
4260	390 16 2 861
4269	422 3
4272	405 16 2 861
4274	832 1 740 176
4277	740 67 900 2 3
4284	590 407 790 1 746
4286	153 220 32
4287	740 798 706 61 60 550
4290	700 33
4301	136 33
4302	740 519 2 900 630
4580	520 240 2 405 501
4597	400 90
4676	66 33
4894	111 3 250
4935	740 32 840 679
5215	155 5
5218	520 70 495 240 60 297 368 632 32
5219	292 352 125 741 900 322
5220	520 460 510
5227	220 455 31 91
5228	33 1 32 91
5229	31 93 1 91 220 55
5234	740 61
5235	740 32 29 2 281
5236	740 405 590 60 146
5244	740 706
5245	740 706
5252	740 900 803
5271	740 177
5272	909
5273	740 585 231 220 32 2 820
5277	520 220 6
5280	151 61
5281	892 890 417 2 56 91
5284	740 798
5316	390 17
5341	31 817
5353	390 790
5355	861 111 391 60 692
5356	740 222 2 817
5357	526 554 2 880
5358	861 111 606 2 820
5359	740 760 32
5360	520 220 742 60 920
5361	407 63 740 176 236 798 2 297 350 125 413
5364	795 400 740
5369	740 861
5383	741 794
5384	740 384 31 950 1 741 257 840
5388	90 740 220 55 1 741 500 705
5389	400 740 32
5396	400 137
5421	520 31
5428	151 400 142
5442	740 742
5444	520 13
5451	335 220 98 921 861
5453	415 820
5455	390 16 13 820
5456	520 235 220 32
5462	400 158 806 472
5465	390 840 741 31 370
5470	700 33
5495	740 840 2
5523	215 2 2
5527	740 424
